id,sentence1,sentence2,similarity,predicted_similarity
sts_train_3551,the number 254 was tabulated with an afp count compiled from press and witness reports. ,the number of executions in iran in 2007 was calculated by an afp count compiled from press reports.,0.44,0.03717527166008949
sick_train_2298,A man is sitting in a field,There is no person wearing a hat and sitting on the grass,0.54,0.037283800542354584
sick_train_2117,A man is squatting in brush and taking a photograph,There is no man squatting in brush and taking a photograph,0.74,0.03733985871076584
sick_train_4652,One man is doing a wheelie on the mountain bike,The man is doing a wheelie on a mountain bike,0.94,0.0405101478099823
sts_train_1610,Young boys running along the pavement.,A black dog running along the edge of the ocean.,0.1,0.036570534110069275
sts_train_2152,no missile evidence.,no missile witnesses.,0.6400000000000001,0.03581603989005089
sick_train_3307,The man dressed in leather chaps and a purple shirt is standing in front of someone lookers,A man is wearing a purple shirt and black leather chaps and is posing for the camera,0.6599999999999999,0.038367707282304764
sts_train_2589,The judge also refused to postpone the trial date of Sept. 29.,Obus also denied a defense motion to postpone the Sept. 29 trial date.,0.7858,0.03467882424592972
sick_train_1025,A large crowd in warm clothing is posing for a camera,"A crowd, which is large, in warm clothing is posing for a camera",0.98,0.03467882424592972
sts_train_4423,"Police kill gunman, find 3 more dead in Colo. home",4 dead after police standoff with gunman barricaded in US home,0.4,0.03581603989005089
sts_train_3467,georgian government websites are under intense cyber attack following russian military strikes against georgia late last week. ,the cyber attacks follow russian military strikes launched against georgia late last week.,0.96,0.034185416996479034
sick_train_6820,A little boy is playing a guitar,A guitar is being played by a boy,0.94,0.038367707282304764
sick_train_4901,A man is on a rock high above some trees and is standing in an uncomfortable position,A man is on a rock high above some trees and is standing in a strange position,0.8400000000000001,0.03467882424592972
sick_train_4649,A child in light colored clothing is standing with his arms extended outward,Two girls are not playing inside the jumper house,0.36,0.03942001610994339
sts_train_4018,Syrian regime denies role in Houla massacre,Syria blames rebels for Houla massacre of over 100,0.6000000000000001,0.038367707282304764
sick_train_3174,A child is experiencing a new world,A child is falling asleep,0.54,0.03633209690451622
sick_train_806,A boy is speeding down a steep slide,A kid is speeding down a steep slide,0.96,0.03682572767138481
sick_train_1298,A big black dog is wearing a red collar and is in the leaves with a blue ball,A little black dog is wearing a red collar and is in the leaves with a blue ball,0.8,0.038367707282304764
sts_train_1978,Two men in a running contest.,Dogs in a race.,0.2,0.03751000389456749
sick_train_4198,The dog is catching a blue ball,A dog is chasing a ball,0.78,0.03751000389456749
sick_train_2852,A woman is beating two eggs in a bowl and using a whisk made of wire,A strong person is leaving the whisk in the bowl near the eggs,0.6599999999999999,0.0366029217839241
sts_train_5590,Israel agrees to 12 hour ceasefire,Israel agrees to 24-hour Gaza truce,0.6000000000000001,0.03898024931550026
sick_train_5374,Somebody is playing the guitar,Someone is playing a piano,0.5599999999999999,0.038388825953006744
sick_train_5229,Five people are standing with three dogs in the green field beside the road,Five people are standing in the grass with some dogs,0.8800000000000001,0.039914850145578384
sts_train_3011,"Chante Jawan Mallard, 27, went on trial Monday, charged with first-degree murder.","Chante Jawaon Mallard, 27, is charged with murder and tampering with evidence.",0.6000000000000001,0.03938879072666168
sts_train_2502,"A passer-by found Ben hiding along a dirt road in Spanish Fork Canyon about 7 p.m., with his hands still taped together but his feet free.","A passer-by found the boy hiding along a dirt road in Spanish Fork Canyon about 7 p.m. Thursday, with his feet free but his hands still taped.",0.8,0.037916772067546844
sts_train_703,A man is playing a flute.,A woman is applying eye liner.,0.0,0.03330982103943825
sts_train_1933,Two people holding hands and walking in a field.,Two men walking past a mural of a car.,0.24,0.03711772710084915
sick_train_6858,A dog is fetching a piece of wood out of very clear water,A dog is fetching a stick out of very clear water,0.94,0.03938879072666168
sts_train_1015,Close up of a bottle of water.,A close up view of a bottle of water.,0.8800000000000001,0.03948890417814255
sick_train_6143,A woman is pouring a mixture into a bowl and mixing it,A woman is preparing a skillet for the eggs,0.48,0.03898024931550026
sts_train_1413,A subway train pulling into the station.,A white train pulling into a station.,0.7200000000000001,0.03898024931550026
sick_train_4123,A woman wearing a blue shirt and high heels is standing on the sidewalk next to a man,A couple standing on the curb,0.74,0.03759417682886124
sick_train_2534,A woman is showing a small cat to an infant,A woman is showing a small dog to an infant,0.7,0.03923848643898964
sts_train_1571,A group of people in front of a red fire truck.,A group of people are standing around a red fire truck.,0.8400000000000001,0.037695251405239105
sts_train_2005,"So, I am dropping, for now, asking you the question: "" Where ' s the Marx "" ?","I am moving on to ask you the question: "" Where ' s the beef "" ?",0.08,0.0393156073987484
sts_train_267,A kid runs away from a fish swinging around on a fishing pole.,A little kid is running around a fishing pole.,0.5,0.03470109775662422
sts_train_3155,The report by the independent expert committee aims to dissipate any suspicion about the Hong Kong government's handling of the SARS crisis.,A long awaited report on the Hong Kong government's handling of the SARS outbreak has been released.,0.55,0.03879817575216293
sts_train_2395,Time of the Season by the Zombies We are all vessels filled with many wonders.,The theme song to Cheers: We are all vessels filled with many wonders.,0.5599999999999999,0.033925674855709076
sick_train_5178,A cat is playing a piano,The cat is playing keyboards,0.86,0.036609768867492676
sts_train_841,A person is rinsing a steak off with water.,A man is rinsing a large steak.,0.7858,0.038143061101436615
sick_train_3807,Women are not wearing bunny ears and race numbers and are not pointing at something in the distance,Women are wearing bunny ears and race numbers and are pointing at something in the distance,0.74,0.033925674855709076
sick_train_4967,A boy under an umbrella is being let go by his father who is wearing a blue coat,A boy under an umbrella is being held by his father who is wearing a blue coat,0.7,0.03879817575216293
sts_train_1251,Two women sitting on brown couch.,Two women standing outside of a bus.,0.2,0.03879817575216293
sts_train_629,Someone is slicing a tomato.,Someone is slicing fruit.,0.6400000000000001,0.038336124271154404
sick_train_6962,A man is cutting onions,An onion is being cut by a woman,0.5599999999999999,0.036197591572999954
sts_train_1242,A train is at a train station.,A train parked at a train station.,0.8400000000000001,0.035544365644454956
sts_train_2522,The researchers found only empty cavities and scar tissue where the tumors had been.,"No tumors were detected; rather, empty cavities and scar tissue were found in their place.",0.8,0.03879817575216293
sick_train_3100,A yellow kayak is being ridden by a man and a young boy,A man and a young boy are riding in a yellow kayak,0.98,0.03725582733750343
sick_train_5412,Someone is banging the lens of a camera against a nail,The man is hammering a nail with a camera,0.9,0.03617926314473152
sts_train_4120,China activist Chen lands in US,Chinese activist renews call to fight injustice,0.24,0.037013567984104156
sts_train_5155,"Islamic militants kill 9 foreign tourists, 1 Pakistani",Gunmen Kill 11 Foreign Tourists in Pakistan,0.5599999999999999,0.03650352731347084
sts_train_2149,"Nixon, Ford and Carter shut down the oilfields?",No has has shut down the oil fields.,0.4,0.03608843684196472
sick_train_341,The woman is holding a white jacket and a red glass in front of the man wearing a t-shirt,A person is wearing a red jacket and holding a beer,0.5599999999999999,0.03567943722009659
sick_train_2290,The man is doing a wheelie on a mountain bike,A man on a bicycle is riding on one wheel only,0.8800000000000001,0.03608843684196472
sick_train_6338,A young boy covered in grass is jumping near a wooden fence,A young boy covered in grass is jumping near a fence made of wood,0.98,0.03160519152879715
sick_train_2888,A man in a white shirt and sunglasses and a man in a black shirt and sunglasses are sitting at a table with four beer bottles,Two guys are standing by a table and putting some beers down on it,0.6799999999999999,0.036924052983522415
sts_train_3243,"""Unlike many early-stage Internet firms, Google is believed to be profitable.",The privately held Google is believed to be profitable.,0.7200000000000001,0.03639610856771469
sick_train_1294,A man is dancing upside-down on the ceiling,A man is idling on the floor,0.48,0.037086110562086105
sts_train_2229,I don't see Obama as the lesser of two evils.,I don't see him as evil at all.,0.4,0.03666028752923012
sts_train_568,A man is playing two pianos.,A cat is playing a piano.,0.32,0.034390706568956375
sick_train_3905,A woman in jeans is sitting on the saddle of a horse,A woman in jeans is standing near a horse with a saddle,0.7,0.03449016436934471
sts_train_5437,D.C. Votes to Decriminalize Marijuana,DC votes to decriminalize pot,1.0,0.03348886966705322
sts_train_4101,Spanish bailout dilemma gets more acute,Spanish dilemma gets more acute,0.68,0.03512733802199364
sick_train_6205,A woman is cutting a carrot,A man is slicing a tomato,0.62,0.03634391725063324
sick_train_4274,A woman in a black shirt is sitting next to a fluorescent green bag,A woman is speaking from a ledge and is keeping her cell phone inside a purse that is inside a yellow bag,0.48,0.03681624308228493
sts_train_4650,Crowds Gather in Bethlehem for Christmas,"Oh, little town of Bethlehem — for real",0.4,0.03757740929722786
sick_train_6933,A boy in a red shirt is in front of a long blue wall and is suspiciously raising an eyebrow at the camera,"A boy in a red shirt is in front a wall, which is long and blue, and is suspiciously raising an eyebrow at the camera",0.94,0.03431712090969086
