id,s1,s2,score
sts_train_4417,"['u', 'senat', 'approv', 'fiscal', 'cliff', 'deal']","['offici', 'deal', 'reach', 'fiscal', 'cliff']",0.68
sick_train_3103,"['black', 'climber', 'rock', 'dog']","['black', 'dog', 'climb', 'rock']",0.38
sick_train_713,"['person', 'brush', 'cat']","['person', 'brush', 'cat']",1.0
sts_train_3771,"['white', 'hous', 'damag', 'control', 'obama', 'suprem', 'court', 'remark']","['fact', 'check', 'obama', 'suprem', 'court', 'remark']",0.7200000000000001
sick_train_4453,"['young', 'girl', 'bikini', 'jump', 'beach']","['girl', 'bikini', 'play', 'dune']",0.7
sick_train_4667,"['person', 'slice', 'mushroom']","['person', 'cut', 'mushroom']",0.94
sts_train_2001,"['testimoni', 'real', 'health', 'expert']","['also', 'who', 'say', 'arent', 'testimoni', 'real', 'health', 'expert']",0.6000000000000001
sts_train_4166,"['libyan', 'begin', 'hand', 'weapon']","['libyan', 'transfer', 'weapon', 'armi']",0.6400000000000001
sick_train_3586,"['dog', 'chase', 'anoth', 'hold', 'stick', 'mouth']","['dog', 'chase', 'anoth', 'hold', 'stick', 'mouth']",0.78
sick_train_3261,"['man', 'danc']","['man', 'danc']",0.98
sts_train_2440,"['notic', 'nonsens', 'thing', 'say']","['fair', 'notic', 'nonsens', 'thing', 'say']",0.914285714285714
sts_train_2190,"['need', 'make', 'mind']","['need', 'polish', 'logic', 'skill']",0.12
sts_train_3954,"['u', 'close', 'embassi', 'syria', 'ap']","['close', 'road', 'armenia']",0.08
sts_train_4081,"['egyptian', 'vote', 'landmark', 'presidenti', 'elect']","['egyptian', 'go', 'poll', 'histor', 'elect']",0.8
sick_train_3628,"['sunglass', 'worn', 'boy']","['boy', 'wear', 'sunglass']",0.98
sts_train_4356,"['syria', 'militari', 'polic', 'chief', 'defect', 'opposit']","['syria', 'militari', 'polic', 'chief', 'defect', 'rebel']",1.0
sick_train_2601,"['band', 'play', 'instrument']","['man', 'play', 'electron', 'keyboard']",0.5
sts_train_765,"['american', 'flag', 'wave']","['american', 'flag', 'blow', 'wind']",0.8400000000000001
sts_train_1628,"['brown', 'dog', 'run', 'wood']","['brown', 'dog', 'run', 'grass']",0.6400000000000001
sts_train_5599,"['stock', 'edg', 'lower', 'follow', 'retail', 'earn']","['stock', 'edg', 'lower', 'earn', 'retail']",1.0
sick_train_6615,"['man', 'wheeli', 'motorcycl', 'ground', 'mostli', 'barren']","['man', 'blue', 'jumpsuit', 'courag', 'perform', 'wheeli', 'motorcycl']",0.74
sick_train_6838,"['man', 'bike', 'snow', 'wear', 'red', 'jacket']","['rider', 'bike', 'snow', 'wear', 'red', 'jacket']",0.8800000000000001
sick_train_4499,"['man', 'slice', 'potato']","['man', 'slice', 'potato']",0.72
sts_train_928,"['cat', 'ferret', 'play']","['ferret', 'kitten', 'play', 'togeth']",0.8500000000000001
sts_train_637,"['woman', 'danc', 'rain']","['woman', 'danc', 'railway', 'station']",0.4
sick_train_3253,"['man', 'red', 'jacket', 'khaki', 'pant', 'walk', 'american', 'state']","['person', 'red', 'hood', 'jacket', 'black', 'backpack', 'walk', 'near', 'rocki', 'wall']",0.62
sick_train_3809,"['someon', 'boil', 'okra', 'pot']","['someon', 'cook', 'okra', 'pan']",0.6
sick_train_6854,"['young', 'mother', 'play', 'boy', 'park']","['young', 'boy', 'play', 'park', 'mother']",0.9
sick_train_3304,"['two', 'peopl', 'walk', 'near', 'water']","['two', 'peopl', 'stand', 'ocean', 'watch', 'sunset']",0.6799999999999999
sts_train_3237,"['colgat', 'share', 'close', 'monday', 'num', 'new', 'york', 'stock', 'exchang']","['colgat', 'share', 'num', 'cent', 'num', 'morn', 'trade', 'new', 'york', 'stock', 'exchang']",0.48
sick_train_5144,"['littl', 'girl', 'play', 'grand', 'piano', 'stage']","['littl', 'girl', 'walk', 'stage']",0.6
sick_train_1476,"['rugbi', 'player', 'tackl']","['oppon', 'tackl', 'soccer', 'player']",0.58
sts_train_3860,"['pakistani', 'plane', 'crash', 'num', 'board']","['pakistani', 'plane', 'crash', 'num', 'peopl', 'board']",0.52
sick_train_2386,"['man', 'cut', 'rope', 'sword']","['man', 'cut', 'rope', 'sword']",0.5
sick_train_6813,"['child', 'lie', 'snow', 'make', 'snow', 'angel']","['two', 'peopl', 'snowsuit', 'lie', 'snow', 'make', 'snow', 'angel']",0.6599999999999999
sick_train_4827,"['man', 'brick', 'wall', 'wear', 'mask', 'around', 'mouth', 'hair', 'net']","['man', 'wall', 'made', 'brick', 'wear', 'mask', 'around', 'mouth', 'hair', 'net']",0.96
sick_train_6459,"['woman', 'pour', 'oil', 'pan']","['boy', 'play', 'music', 'instrument']",0.2
sick_train_2572,"['man', 'sharpen', 'weapon']","['man', 'carri', 'woman']",0.3
sick_train_6884,"['dog', 'color', 'coat', 'run', 'across', 'yard']","['dog', 'black', 'man', 'run', 'brown', 'leaf']",0.6599999999999999
sts_train_3124,"['year', 'audubon', 'societi', 'host', 'annual', 'christma', 'bird', 'count']","['nation', 'audubon', 'societi', 'annual', 'christma', 'bird', 'count', 'numth', 'season']",0.7000000000000001
sick_train_2114,"['person', 'perform', 'trick', 'motorcycl']","['man', 'motorcycl', 'ride', 'one', 'wheel']",0.74
sick_train_2299,"['woman', 'sew', 'machin']","['woman', 'use', 'sew', 'machin']",0.98
sick_train_3042,"['footbal', 'player', 'purpl', 'jersey', 'run', 'ball', 'touchdown']","['footbal', 'player', 'run', 'offici', 'carri', 'footbal']",0.76
sts_train_1401,"['build', 'temporari', 'sign', 'entranc', 'park', 'lot']","['road', 'rear', 'imag', 'tail', 'light', 'bu']",0.04
sts_train_3393,"['chera', 'larkin', 'num', 'manhattan', 'charg', 'three', 'sham', 'marriag', 'also', 'charg', 'perjuri', 'file', 'fals', 'instrument']","['chera', 'larkin', 'num', 'manhattan', 'charg', 'perjuri', 'file', 'fals', 'instrument', 'three', 'marriag', 'applic']",0.92
sts_train_296,"['helicopt', 'land', 'helipad']","['helicopt', 'land']",0.7846000000000001
sts_train_1999,"['man', 'swing', 'rope', 'water']","['man', 'maroon', 'bath', 'suit', 'swing', 'rope', 'lake']",0.6000000000000001
sts_train_1157,"['yellow', 'parrot', 'cling', 'side', 'cage']","['yellow', 'orang', 'bird', 'hold', 'side', 'cage']",0.68
sick_train_1117,"['small', 'child', 'wade', 'water', 'guid', 'anoth', 'person']","['young', 'child', 'water', 'plant', 'splash']",0.4
sts_train_1064,"['stripe', 'cat', 'lay', 'bag', 'cat', 'litter']","['domest', 'cat', 'lay', 'back', 'cat', 'litter']",0.76
sick_train_3436,"['three', 'small', 'dog', 'snif', 'someth']","['three', 'dog', 'rest', 'pavement']",0.65
sts_train_920,"['man', 'catch', 'ball']","['cat', 'rub', 'babi']",0.0
sts_train_3580,"['iranian', 'offici', 'increas', 'execut', 'num', 'offici', 'enforc', 'campaign', 'purportedli', 'aim', 'promot', 'virtu', 'boost', 'secur', 'societi']","['number', 'execut', 'increas', 'iran', 'last', 'year', 'amid', 'campaign', 'aim', 'improv', 'secur', 'societi']",0.8
sick_train_4712,"['child', 'make', 'snow', 'ball']","['child', 'smash', 'snow', 'ball']",0.74
sick_train_1397,"['race', 'car', 'driver', 'stand', 'point', 'hand', 'sky']","['race', 'car', 'driver', 'sit', 'motionless']",0.6
sts_train_3995,"['chines', 'stock', 'close', 'higher', 'thursday']","['chines', 'stock', 'open', 'mix', 'wednesday']",0.2
sick_train_5911,"['two', 'boy', 'man', 'play', 'game', 'arcad']","['two', 'kid', 'man', 'play', 'game', 'arcad']",0.92
sick_train_5478,"['laugh', 'man', 'dye', 'shirt', 'black', 'tabl', 'cannot', 'sit']","['man', 'wear', 'dy', 'black', 'shirt', 'sit', 'tabl', 'laugh']",0.72
sick_train_6966,"['group', 'peopl', 'sit', 'ground', 'outsid', 'monument']","['peopl', 'sit', 'ground', 'outsid', 'monument']",0.98
sick_train_6663,"['man', 'jump', 'pool']","['man', 'dive', 'pool']",0.96
sick_train_3217,"['man', 'play', 'guitar', 'stage']","['guitarist', 'blond', 'flyaway', 'hair']",0.6
sts_train_4347,"['barrick', 'talk', 'china', 'firm', 'african', 'asset']","['obama', 'aid', 'hold', 'talk', 'china', 'syria', 'veto']",0.24
sts_train_5065,"['dozen', 'kill', 'russian', 'plane', 'crash']","['ten', 'kill', 'alaska', 'plane', 'crash']",0.2799999999999999
sts_train_2790,"['techheavi', 'nasdaq', 'composit', 'index', 'fell', 'num', 'num', 'percent', 'num', 'follow', 'twoday', 'win', 'num']","['technologylac', 'nasdaq', 'composit', 'index', 'ixic', 'eas', 'num', 'point', 'num', 'percent', 'num']",0.3
sick_train_5319,"['hors', 'ridden', 'creek', 'man']","['man', 'ride', 'hors', 'creek']",0.92
sts_train_1395,"['two', 'woman', 'stand', 'live', 'room', 'black', 'dog']","['two', 'woman', 'stand', 'live', 'room', 'black', 'dog', 'look', 'toward', 'camera']",0.8
sick_train_5740,"['dog', 'blue', 'collar', 'play', 'ball', 'garden']","['dog', 'blue', 'collar', 'play', 'ball', 'outsid']",0.8800000000000001
sick_train_5085,"['brown', 'dog', 'look', 'close', 'brown', 'white', 'dog']","['littl', 'dog', 'grab', 'bedroom', 'slipper', 'mouth']",0.42
sick_train_155,"['cat', 'play', 'watermelon']","['woman', 'look', 'view', 'citi']",0.2
sts_train_795,"['man', 'ad', 'oil', 'car']","['man', 'put', 'antifreez', 'car']",0.4
sick_train_6751,"['woman', 'jean', 'sit', 'saddl', 'hors']","['person', 'wear', 'jean', 'sit', 'top', 'hors', 'saddl']",0.86
sts_train_3748,"['num', 'suspect', 'extremist', 'releas', 'bail']","['num', 'suspect', 'extremist', 'provision', 'releas', 'without', 'bail']",0.48
sts_train_3895,"['clinton', 'warn', 'kenya', 'cost', 'elect', 'violenc']","['clinton', 'warn', 'kenya', 'cost', 'elect', 'unrest']",0.92
sts_train_4360,"['gunman', 'abduct', 'seven', 'foreign', 'worker', 'nigeria']","['seven', 'foreign', 'worker', 'kidnap', 'nigeria']",0.68
sick_train_3708,"['man', 'floor', 'exercis']","['man', 'laze']",0.4599999999999999
sts_train_2463,"['aaa', 'spokesman', 'jerri', 'chesk', 'said', 'price', 'may', 'affect', 'plan', 'cheap', 'hotel', 'deal', 'mitig', 'effect']","['aaa', 'spokesman', 'jerri', 'chesk', 'said', 'price', 'might', 'affect', 'plan', 'cheap', 'hotel', 'deal', 'made']",1.0
sick_train_3459,"['woman', 'cook', 'bread', 'pork', 'chop']","['woman', 'cook', 'bread', 'pork', 'chop']",0.6799999999999999
sick_train_2031,"['man', 'eat', 'bowl', 'cereal']","['man', 'eat', 'bowl', 'cereal']",0.8
sick_train_6286,"['white', 'dog', 'wear', 'christma', 'reindeer', 'headband', 'play', 'brown', 'dog', 'grass']","['white', 'dog', 'wear', 'christma', 'reindeer', 'headband', 'play', 'dog', 'brown', 'coat', 'grass']",0.9
sts_train_2611,"['num', 'custom', 'without', 'power', 'area', 'oklahoma', 'ga', 'electr', 'said']","['num', 'oge', 'energi', 'corp', 'custom', 'without', 'power', 'compani', 'said', 'web', 'site']",0.55
sick_train_5614,"['man', 'park', 'motorbik']","['man', 'ride', 'motorbik']",0.6599999999999999
sts_train_5677,"['lewi', 'hamilton', 'take', 'pole', 'russian', 'gp']","['lewi', 'hamilton', 'win', 'inaugur', 'russian', 'gp']",0.8
sts_train_289,"['eleph', 'spray', 'water']","['eleph', 'spray', 'water']",0.7200000000000001
sick_train_2829,"['window', 'clean', 'man']","['man', 'isnt', 'drive', 'car']",0.3399999999999999
sts_train_2321,"['foolsbought', 'coveruphook']","['hi', 'eot', 'foolsbought', 'coveruphook']",0.8400000000000001
sts_train_3235,"['polic', 'use', 'pepper', 'spray', 'arrest', 'num', 'peopl', 'monday', 'night', 'march', 'ralli', 'num', 'activist', 'protest', 'annual', 'train', 'seminar', 'law', 'enforc', 'intellig', 'unit']","['polic', 'use', 'pepper', 'spray', 'rubber', 'bullet', 'dispers', 'downtown', 'march', 'ralli', 'last', 'night', 'activist', 'protest', 'annual', 'polic', 'intelligencetrain', 'seminar']",0.7200000000000001
sts_train_3281,"['yee', 'num', 'graduat', 'u', 'militari', 'academi', 'west', 'point', 'new', 'york']","['yee', 'grew', 'unit', 'state', 'graduat', 'u', 'militari', 'academi', 'west', 'point']",0.8
sts_train_571,"['man', 'woman', 'ride', 'bicycl']","['man', 'woman', 'ride', 'motorcycl']",0.4
sts_train_547,"['woman', 'talk']","['men', 'talk']",0.52
sick_train_2697,"['young', 'child', 'splash', 'water']","['young', 'child', 'splash', 'water']",0.98
sts_train_5309,"['isra', 'doctor', 'could', 'tri', 'abroad', 'forcefeed', 'palestinian', 'prison']","['israel', 'west', 'bank', 'control', 'cost', 'palestinian', 'economi', 'billion']",0.04
sick_train_3354,"['woman', 'wear', 'silver', 'pant', 'pink', 'bellbottom', 'pink', 'scarf', 'happili', 'ride', 'bike']","['woman', 'wear', 'silver', 'pant', 'pink', 'bellbottom', 'pink', 'scarf', 'ride', 'bike']",0.94
sts_train_285,"['woman', 'peel', 'shrimp']","['man', 'hold', 'lemur']",0.0
sts_train_3385,"['accord', 'report', 'knight', 'allegedli', 'punch', 'park', 'attend', 'outsid', 'lo', 'angel', 'nightclub']","['arrest', 'last', 'week', 'allegedli', 'punch', 'park', 'attend', 'outsid', 'nightclub', 'la']",0.65
sts_train_4742,"['houston', 'texan', 'head', 'coach', 'gari', 'kubiak', 'hospit', 'collaps', 'game']","['texan', 'coach', 'gari', 'kubiak', 'stabl', 'condit', 'collaps']",0.5599999999999999
sick_train_2098,"['rollerblad', 'roll', 'format', 'hill']","['group', 'rollerblad', 'line', 'street']",0.64
sick_train_5047,"['man', 'push', 'button', 'microwav']","['man', 'push', 'button', 'microwav']",0.62
sick_train_7069,"['two', 'child', 'lie', 'snow', 'draw', 'angel']","['two', 'child', 'lie', 'snow', 'make', 'snow', 'angel']",0.8800000000000001
sick_train_1969,"['peopl', 'cluster', 'around', 'bonfir', 'night']","['peopl', 'cluster', 'around', 'bonfir', 'morn']",0.72
sts_train_5367,"['syrian', 'opposit', 'offer', 'assad', 'truce', 'hom', 'durat', 'ramadan']","['syrian', 'opposit', 'offer', 'assad', 'forc', 'truce', 'durat', 'ramadan']",0.92
sick_train_1866,"['girl', 'loung']","['girl', 'exercis']",0.603
sick_train_4859,"['someon', 'slice', 'tomato']","['person', 'isnt', 'slice', 'veget']",0.74
sick_train_6293,"['person', 'cut', 'mushroom', 'knife']","['person', 'put', 'away', 'mushroom']",0.6599999999999999
sick_train_1296,"['woman', 'sit', 'near', 'flower', 'bed', 'overlook', 'tunnel']","['woman', 'sit', 'near', 'flower', 'bed', 'overlook', 'tunnel']",0.96
sick_train_6714,"['boy', 'climb', 'wall', 'artifici', 'built', 'climb', 'attach', 'rope']","['fear', 'littl', 'boy', 'ground']",0.52
sick_train_5695,"['white', 'dog', 'stand', 'grassi', 'hillsid']","['black', 'dog', 'stand', 'grassi', 'hillsid']",0.82
sts_train_2372,"['miss', 'point', 'said', 'black', 'peopl', 'go', 'riot']","['never', 'ever', 'say', 'black', 'go', 'riot']",0.48
sick_train_1794,"['player', 'run', 'ball']","['two', 'team', 'compet', 'footbal', 'match']",0.52
sick_train_2571,"['littl', 'girl', 'look', 'woman', 'costum']","['peopl', 'look', 'costum', 'gather', 'vicin', 'forest']",0.52
sick_train_215,"['person', 'cut', 'capsicum', 'piec']","['one', 'person', 'slice', 'clove', 'garlic', 'piec']",0.7
sick_train_7014,"['man', 'play', 'drum']","['man', 'play', 'drum']",0.96
sts_train_4733,"['senior', 'pakistani', 'taliban', 'command', 'captur', 'afghanistan']","['pakistan', 'shiit', 'demand', 'protect', 'milit']",0.12
sts_train_5735,"['iran', 'larg', 'import', 'partner', 'russia', 'novak']","['iran', 'reiter', 'support', 'iraq', 'syria']",0.0
sick_train_6124,"['meat', 'drop', 'pan']","['woman', 'put', 'meat', 'pan']",0.76
sick_train_3559,"['three', 'kid', 'sit', 'leaf']","['three', 'kid', 'jump', 'leaf']",0.76
sts_train_576,"['girl', 'jump', 'car']","['girl', 'jump', 'onto', 'car']",0.96
sts_train_1239,"['hors', 'stand', 'near', 'gate', 'anoth', 'hors', 'background']","['group', 'river', 'barg', 'tree', 'background']",0.0
sick_train_5834,"['woman', 'think', 'man']","['man', 'think']",0.6900000000000001
sts_train_5013,"['iranian', 'presid', 'make', 'debut', 'world', 'stage']","['iran', 'presidenti', 'candid', 'say', 'western', 'sanction', 'broken']",0.12
sts_train_4678,"['num', 'nato', 'troop', 'kill', 'afghanistan']","['eight', 'nato', 'troop', 'kill', 'afghanistan']",0.52
sts_train_4560,"['georg', 'zimmerman', 'found', 'guilti', 'trayvon', 'martin', 'murder']","['protest', 'appeal', 'calm', 'zimmerman', 'acquit', 'trayvon', 'martin', 'murder']",0.52
sick_train_2722,"['man', 'hold', 'mask', 'rais', 'hand']","['mask', 'held', 'man', 'rais', 'hand']",1.0
sick_train_6896,"['man', 'break', 'slab', 'concret', 'sledg', 'hammer']","['woman', 'use', 'sledgehamm', 'break', 'concret', 'block', 'anoth', 'man']",0.54
sick_train_256,"['woman', 'boil', 'noodl', 'water']","['someon', 'stir', 'food', 'water']",0.72
sts_train_1095,"['red', 'doubl', 'decker', 'bu']","['red', 'doubl', 'decker', 'bu', 'hood']",0.75
sick_train_5926,"['two', 'small', 'boy', 'dress', 'tuxedo', 'sit', 'red', 'carpet', 'floor']","['two', 'small', 'boy', 'dress', 'tuxedo', 'stand', 'red', 'carpet', 'floor']",0.78
sts_train_3551,"['number', 'num', 'tabul', 'afp', 'count', 'compil', 'press', 'wit', 'report']","['number', 'execut', 'iran', 'num', 'calcul', 'afp', 'count', 'compil', 'press', 'report']",0.44
sick_train_2298,"['man', 'sit', 'field']","['person', 'wear', 'hat', 'sit', 'grass']",0.54
sick_train_2117,"['man', 'squat', 'brush', 'take', 'photograph']","['man', 'squat', 'brush', 'take', 'photograph']",0.74
sick_train_4652,"['one', 'man', 'wheeli', 'mountain', 'bike']","['man', 'wheeli', 'mountain', 'bike']",0.94
sts_train_1610,"['young', 'boy', 'run', 'along', 'pavement']","['black', 'dog', 'run', 'along', 'edg', 'ocean']",0.1
sts_train_2152,"['missil', 'evid']","['missil', 'wit']",0.6400000000000001
sick_train_3307,"['man', 'dress', 'leather', 'chap', 'purpl', 'shirt', 'stand', 'front', 'someon', 'looker']","['man', 'wear', 'purpl', 'shirt', 'black', 'leather', 'chap', 'pose', 'camera']",0.6599999999999999
sts_train_2589,"['judg', 'also', 'refus', 'postpon', 'trial', 'date', 'sept', 'num']","['obu', 'also', 'deni', 'defens', 'motion', 'postpon', 'sept', 'num', 'trial', 'date']",0.7858
sick_train_1025,"['larg', 'crowd', 'warm', 'cloth', 'pose', 'camera']","['crowd', 'larg', 'warm', 'cloth', 'pose', 'camera']",0.98
sts_train_4423,"['polic', 'kill', 'gunman', 'find', 'num', 'dead', 'colo', 'home']","['num', 'dead', 'polic', 'standoff', 'gunman', 'barricad', 'u', 'home']",0.4
sts_train_3467,"['georgian', 'govern', 'websit', 'intens', 'cyber', 'attack', 'follow', 'russian', 'militari', 'strike', 'georgia', 'late', 'last', 'week']","['cyber', 'attack', 'follow', 'russian', 'militari', 'strike', 'launch', 'georgia', 'late', 'last', 'week']",0.96
sick_train_6820,"['littl', 'boy', 'play', 'guitar']","['guitar', 'play', 'boy']",0.94
sick_train_4901,"['man', 'rock', 'high', 'tree', 'stand', 'uncomfort', 'posit']","['man', 'rock', 'high', 'tree', 'stand', 'strang', 'posit']",0.8400000000000001
sick_train_4649,"['child', 'light', 'color', 'cloth', 'stand', 'arm', 'extend', 'outward']","['two', 'girl', 'play', 'insid', 'jumper', 'hous']",0.36
sts_train_4018,"['syrian', 'regim', 'deni', 'role', 'houla', 'massacr']","['syria', 'blame', 'rebel', 'houla', 'massacr', 'num']",0.6000000000000001
sick_train_3174,"['child', 'experienc', 'new', 'world']","['child', 'fall', 'asleep']",0.54
sick_train_806,"['boy', 'speed', 'steep', 'slide']","['kid', 'speed', 'steep', 'slide']",0.96
sick_train_1298,"['big', 'black', 'dog', 'wear', 'red', 'collar', 'leaf', 'blue', 'ball']","['littl', 'black', 'dog', 'wear', 'red', 'collar', 'leaf', 'blue', 'ball']",0.8
sts_train_1978,"['two', 'men', 'run', 'contest']","['dog', 'race']",0.2
sick_train_4198,"['dog', 'catch', 'blue', 'ball']","['dog', 'chase', 'ball']",0.78
sick_train_2852,"['woman', 'beat', 'two', 'egg', 'bowl', 'use', 'whisk', 'made', 'wire']","['strong', 'person', 'leav', 'whisk', 'bowl', 'near', 'egg']",0.6599999999999999
sts_train_5590,"['israel', 'agre', 'num', 'hour', 'ceasefir']","['israel', 'agre', 'numhour', 'gaza', 'truce']",0.6000000000000001
sick_train_5374,"['somebodi', 'play', 'guitar']","['someon', 'play', 'piano']",0.5599999999999999
sick_train_5229,"['five', 'peopl', 'stand', 'three', 'dog', 'green', 'field', 'besid', 'road']","['five', 'peopl', 'stand', 'grass', 'dog']",0.8800000000000001
